"location","context","source","target"
"digcomp.outcome.LO5.4.04","Learning outcome LO5.4.04","Recognise that digital competence requires regular updating for daily life, working and learning.","Herkennen dat digitale competentie regelmatige bijscholing vereist voor het dagelijks leven, werk en leren."
"digcomp.outcome.LO5.4.05","Learning outcome LO5.4.05","Identify opportunities to improve one's digital competences.","Mogelijkheden herkennen om de eigen digitale competenties te verbeteren."
"digcomp.outcome.LO5.4.06","Learning outcome LO5.4.06","Acknowledge the benefits of staying informed about developments in digital technologies.","De voordelen inzien van het op de hoogte blijven van ontwikkelingen in digitale technologie."
"digcomp.outcome.LO5.4.07","Learning outcome LO5.4.07","Prioritise the identification of opportunities to learn about digital technologies.","Prioriteit geven aan het herkennen van mogelijkheden om te leren over digitale technologie."
"digcomp.outcome.LO5.4.08","Learning outcome LO5.4.08","Identify relevant learning to meet one's digital competence needs.","Relevante leermogelijkheden herkennen om aan de eigen digitale competentiebehoeften te voldoen."
"digcomp.outcome.LO5.4.09","Learning outcome LO5.4.09","Accurately assess one's own digital competences and digital competence needs.","Nauwkeurig de eigen digitale competenties en de eigen behoeften op dat gebied beoordelen."
"digcomp.outcome.LO5.4.10","Learning outcome LO5.4.10","Participate actively in learning to meet one's digital competence needs.","Actief deelnemen aan leeractiviteiten om aan de eigen digitale competentiebehoeften te voldoen."
"digcomp.outcome.LO5.4.11","Learning outcome LO5.4.11","Continually assess digital technological developments and their implications for one’s own and others’ digital competence needs.","Voortdurend digitale technologische ontwikkelingen en de implicaties daarvan voor de eigen competentiebehoeften en die van anderen beoordelen."
"digcomp.outcome.LO5.4.12","Learning outcome LO5.4.12","Engage in ongoing self-development to meet digital competence needs.","Zich bezighouden met voortdurende zelfontwikkeling om aan digitale competentiebehoeften te voldoen."
"digcomp.outcome.LO5.4.13","Learning outcome LO5.4.13","Support others to develop confidence and autonomy in digital environments.","Anderen ondersteunen bij het ontwikkelen van zelfvertrouwen en autonomie in digitale omgevingen."
"digcomp.outcome.LO5.4.14","Learning outcome LO5.4.14","Compile available digital competence learning opportunities for a particular purpose.","Beschikbare leermogelijkheden voor digitale competenties verzamelen voor een specifiek doel."
"digcomp.outcome.LO5.4.15","Learning outcome LO5.4.15","Engage in ongoing self-development to meet complex or specialised digital competence needs.","Zich bezighouden met voortdurende zelfontwikkeling om aan complexe of gespecialiseerde digitale competentiebehoeften te voldoen."
"digcomp.outcome.LO5.4.16","Learning outcome LO5.4.16","Mentor others in identifying and addressing their digital competence needs.","Anderen mentoren bij het herkennen en aanpakken van hun digitale competentiebehoeften."
"digcomp.outcome.LO5.4.17","Learning outcome LO5.4.17","Design learning material to help others to meet complex or specialised digital competence needs.","Leermateriaal ontwerpen om anderen te helpen voldoen aan complexe of gespecialiseerde digitale competentiebehoeften."
