"location","context","source","target"
"doc.annexes/a2-3-learning-outcomes.table.t033.r019.c001.17f373b5c8","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=33;r=19;c=1;part=1/1;hash=17f373b5c8","Assess and evaluate developments in digital search technologies in a given context to support decision- making.","Ontwikkelingen in digitale zoektechnologieën in een gegeven context beoordelen en evalueren ter ondersteuning van besluitvorming."
"doc.annexes/a2-3-learning-outcomes.table.t033.r019.c002.eccaac1259","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=33;r=19;c=2;part=1/1;hash=eccaac1259","Highly advanced","Zeer geavanceerd"
"doc.annexes/a2-3-learning-outcomes.table.t033.r019.c003.ec9f630c86","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=33;r=19;c=3;part=1/1;hash=ec9f630c86","Skill","Vaardigheid"
"doc.annexes/a2-3-learning-outcomes.table.t033.r019.c004.1739f71d8f","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=33;r=19;c=4;part=1/1;hash=1739f71d8f","AI-Implicit","AI-impliciet"
"doc.annexes/a2-3-learning-outcomes.table.t033.r020.c000.c8df01f7f4","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=33;r=20;c=0;part=1/1;hash=c8df01f7f4","LO1.1.19","LO1.1.19"
"doc.annexes/a2-3-learning-outcomes.table.t033.r020.c001.ac77e89b72","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=33;r=20;c=1;part=1/1;hash=ac77e89b72","Combine a variety of digital search tools and strategies to address highly complex or specialised information needs.","Een verscheidenheid aan digitale zoekhulpmiddelen en strategieën combineren om zeer complexe of gespecialiseerde informatiebehoeften aan te pakken."
"doc.annexes/a2-3-learning-outcomes.table.t033.r020.c002.eccaac1259","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=33;r=20;c=2;part=1/1;hash=eccaac1259","Highly advanced","Zeer geavanceerd"
"doc.annexes/a2-3-learning-outcomes.table.t033.r020.c003.ec9f630c86","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=33;r=20;c=3;part=1/1;hash=ec9f630c86","Skill","Vaardigheid"
"doc.annexes/a2-3-learning-outcomes.table.t033.r020.c004.1739f71d8f","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=33;r=20;c=4;part=1/1;hash=1739f71d8f","AI-Implicit","AI-impliciet"
"doc.annexes/a2-3-learning-outcomes.table.t033.r021.c000.4980c72212","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=33;r=21;c=0;part=1/1;hash=4980c72212","LO1.1.20","LO1.1.20"
"doc.annexes/a2-3-learning-outcomes.table.t033.r021.c001.03485c14e4","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=33;r=21;c=1;part=1/1;hash=03485c14e4","Assist others to implement and refine complex or specialised searches in digital environments.","Anderen helpen bij het uitvoeren en verfijnen van complexe of gespecialiseerde zoekopdrachten in digitale omgevingen."
"doc.annexes/a2-3-learning-outcomes.table.t033.r021.c002.eccaac1259","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=33;r=21;c=2;part=1/1;hash=eccaac1259","Highly advanced","Zeer geavanceerd"
"doc.annexes/a2-3-learning-outcomes.table.t033.r021.c003.ec9f630c86","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=33;r=21;c=3;part=1/1;hash=ec9f630c86","Skill","Vaardigheid"
"doc.annexes/a2-3-learning-outcomes.table.t033.r021.c004.1739f71d8f","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=33;r=21;c=4;part=1/1;hash=1739f71d8f","AI-Implicit","AI-impliciet"
"doc.annexes/a2-3-learning-outcomes.table.t033.r022.c000.90d9ba63b2","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=33;r=22;c=0;part=1/1;hash=90d9ba63b2","LO1.1.21","LO1.1.21"
"doc.annexes/a2-3-learning-outcomes.table.t033.r022.c001.60acbad950","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=33;r=22;c=1;part=1/1;hash=60acbad950","Contribute to improvements in or new solutions for complex or specialised searches in digital environments.","Bijdragen aan verbeteringen in of nieuwe oplossingen voor complexe of gespecialiseerde zoekopdrachten in digitale omgevingen."
"doc.annexes/a2-3-learning-outcomes.table.t033.r022.c002.eccaac1259","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=33;r=22;c=2;part=1/1;hash=eccaac1259","Highly advanced","Zeer geavanceerd"
"doc.annexes/a2-3-learning-outcomes.table.t033.r022.c003.ec9f630c86","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=33;r=22;c=3;part=1/1;hash=ec9f630c86","Skill","Vaardigheid"
"doc.annexes/a2-3-learning-outcomes.table.t033.r022.c004.1739f71d8f","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=33;r=22;c=4;part=1/1;hash=1739f71d8f","AI-Implicit","AI-impliciet"
"doc.annexes/a2-3-learning-outcomes.table.t034.r000.c000.0c6c5891fe","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=0;c=0;part=1/1;hash=0c6c5891fe","COMPETENCE AREA 1: INFORMATION SEARCH, EVALUATION AND MANAGEMENT - Competence 1.2 Evaluating information
Back to Section 3","Competentiegebied 1: Informatie zoeken, evaluatie en beheer - Competentie 1.2 Informatie evalueren
Terug naar Sectie 3"
"doc.annexes/a2-3-learning-outcomes.table.t034.r000.c001.0c6c5891fe","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=0;c=1;part=1/1;hash=0c6c5891fe","COMPETENCE AREA 1: INFORMATION SEARCH, EVALUATION AND MANAGEMENT - Competence 1.2 Evaluating information
Back to Section 3","Competentiegebied 1: Informatie zoeken, evaluatie en beheer - Competentie 1.2 Informatie evalueren
Terug naar Sectie 3"
"doc.annexes/a2-3-learning-outcomes.table.t034.r000.c002.0c6c5891fe","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=0;c=2;part=1/1;hash=0c6c5891fe","COMPETENCE AREA 1: INFORMATION SEARCH, EVALUATION AND MANAGEMENT - Competence 1.2 Evaluating information
Back to Section 3","Competentiegebied 1: Informatie zoeken, evaluatie en beheer - Competentie 1.2 Informatie evalueren
Terug naar Sectie 3"
"doc.annexes/a2-3-learning-outcomes.table.t034.r000.c003.0c6c5891fe","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=0;c=3;part=1/1;hash=0c6c5891fe","COMPETENCE AREA 1: INFORMATION SEARCH, EVALUATION AND MANAGEMENT - Competence 1.2 Evaluating information
Back to Section 3","Competentiegebied 1: Informatie zoeken, evaluatie en beheer - Competentie 1.2 Informatie evalueren
Terug naar Sectie 3"
"doc.annexes/a2-3-learning-outcomes.table.t034.r000.c004.0c6c5891fe","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=0;c=4;part=1/1;hash=0c6c5891fe","COMPETENCE AREA 1: INFORMATION SEARCH, EVALUATION AND MANAGEMENT - Competence 1.2 Evaluating information
Back to Section 3","Competentiegebied 1: Informatie zoeken, evaluatie en beheer - Competentie 1.2 Informatie evalueren
Terug naar Sectie 3"
"doc.annexes/a2-3-learning-outcomes.table.t034.r001.c000.89f89c02cf","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=1;c=0;part=1/1;hash=89f89c02cf","ID","ID"
"doc.annexes/a2-3-learning-outcomes.table.t034.r001.c001.5942b6e120","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=1;c=1;part=1/1;hash=5942b6e120","Learning Outcome","Leerresultaat"
"doc.annexes/a2-3-learning-outcomes.table.t034.r001.c002.9024d89b29","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=1;c=2;part=1/1;hash=9024d89b29","Proficiency level","Beheersingsniveau"
"doc.annexes/a2-3-learning-outcomes.table.t034.r001.c003.67ff90aff2","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=1;c=3;part=1/1;hash=67ff90aff2","Knowledge, skill or attitude","Kennis, vaardigheid of houding"
"doc.annexes/a2-3-learning-outcomes.table.t034.r001.c004.a2ea72442a","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=1;c=4;part=1/1;hash=a2ea72442a","AI label","AI-label"
"doc.annexes/a2-3-learning-outcomes.table.t034.r002.c000.69a35004c7","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=2;c=0;part=1/1;hash=69a35004c7","LO1.2.01","LO1.2.01"
"doc.annexes/a2-3-learning-outcomes.table.t034.r002.c001.ad5513b930","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=2;c=1;part=1/1;hash=ad5513b930","Acknowledge the benefits of a cautious approach in interpreting information and content in digital environments.","De voordelen erkennen van een voorzichtige aanpak bij het interpreteren van informatie en inhoud in digitale omgevingen."
"doc.annexes/a2-3-learning-outcomes.table.t034.r002.c002.aa2c96dacf","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=2;c=2;part=1/1;hash=aa2c96dacf","Basic","Basis"
"doc.annexes/a2-3-learning-outcomes.table.t034.r002.c003.b0d55262d2","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=2;c=3;part=1/1;hash=b0d55262d2","Attitude","Houding"
"doc.annexes/a2-3-learning-outcomes.table.t034.r002.c004.4666af0224","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=2;c=4;part=1/1;hash=4666af0224","AI not Implicit or Explicit","AI niet impliciet of expliciet"
"doc.annexes/a2-3-learning-outcomes.table.t034.r003.c000.374ec7978c","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=3;c=0;part=1/1;hash=374ec7978c","LO1.2.02","LO1.2.02"
"doc.annexes/a2-3-learning-outcomes.table.t034.r003.c001.b978e1e703","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=3;c=1;part=1/1;hash=b978e1e703","Distinguish between the source of digital content, and digital content itself.","Onderscheid maken tussen de bron van digitale inhoud en de digitale inhoud zelf."
"doc.annexes/a2-3-learning-outcomes.table.t034.r003.c002.aa2c96dacf","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=3;c=2;part=1/1;hash=aa2c96dacf","Basic","Basis"
"doc.annexes/a2-3-learning-outcomes.table.t034.r003.c003.dec1fccaba","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=3;c=3;part=1/1;hash=dec1fccaba","Knowledge","Kennis"
"doc.annexes/a2-3-learning-outcomes.table.t034.r003.c004.1739f71d8f","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=3;c=4;part=1/1;hash=1739f71d8f","AI-Implicit","AI-impliciet"
"doc.annexes/a2-3-learning-outcomes.table.t034.r004.c000.a8e18608fc","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=4;c=0;part=1/1;hash=a8e18608fc","LO1.2.03","LO1.2.03"
"doc.annexes/a2-3-learning-outcomes.table.t034.r004.c001.8bfeb92830","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=4;c=1;part=1/1;hash=8bfeb92830","Recognise that some digital information sources and systems may not be trustworthy.","Erkennen dat sommige digitale informatiebronnen en systemen mogelijk niet betrouwbaar zijn."
"doc.annexes/a2-3-learning-outcomes.table.t034.r004.c002.aa2c96dacf","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=4;c=2;part=1/1;hash=aa2c96dacf","Basic","Basis"
"doc.annexes/a2-3-learning-outcomes.table.t034.r004.c003.dec1fccaba","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=4;c=3;part=1/1;hash=dec1fccaba","Knowledge","Kennis"
"doc.annexes/a2-3-learning-outcomes.table.t034.r004.c004.1739f71d8f","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=4;c=4;part=1/1;hash=1739f71d8f","AI-Implicit","AI-impliciet"
"doc.annexes/a2-3-learning-outcomes.table.t034.r005.c000.49a647aa4d","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=5;c=0;part=1/1;hash=49a647aa4d","LO1.2.04","LO1.2.04"
"doc.annexes/a2-3-learning-outcomes.table.t034.r005.c001.7e8cb673e3","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=5;c=1;part=1/1;hash=7e8cb673e3","Recognise that it can be difficult to distinguish between information and content generated by humans and AI systems.","Erkennen dat het moeilijk kan zijn om onderscheid te maken tussen informatie en inhoud gegenereerd door mensen en door AI-systemen."
"doc.annexes/a2-3-learning-outcomes.table.t034.r005.c002.aa2c96dacf","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=5;c=2;part=1/1;hash=aa2c96dacf","Basic","Basis"
"doc.annexes/a2-3-learning-outcomes.table.t034.r005.c003.dec1fccaba","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=5;c=3;part=1/1;hash=dec1fccaba","Knowledge","Kennis"
"doc.annexes/a2-3-learning-outcomes.table.t034.r005.c004.2d20260ae4","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=5;c=4;part=1/1;hash=2d20260ae4","AI-Explicit","AI-Explicit"
"doc.annexes/a2-3-learning-outcomes.table.t034.r006.c000.4d5fcc5735","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=6;c=0;part=1/1;hash=4d5fcc5735","LO1.2.05","LO1.2.05"
"doc.annexes/a2-3-learning-outcomes.table.t034.r006.c001.ae8496fd5a","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=6;c=1;part=1/1;hash=ae8496fd5a","Recognise examples of misinformation, disinformation, and sources of bias.","Voorbeelden van misinformatie, desinformatie en bronnen van bias herkennen."
"doc.annexes/a2-3-learning-outcomes.table.t034.r006.c002.aa2c96dacf","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=6;c=2;part=1/1;hash=aa2c96dacf","Basic","Basis"
"doc.annexes/a2-3-learning-outcomes.table.t034.r006.c003.dec1fccaba","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=6;c=3;part=1/1;hash=dec1fccaba","Knowledge","Kennis"
"doc.annexes/a2-3-learning-outcomes.table.t034.r006.c004.1739f71d8f","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=6;c=4;part=1/1;hash=1739f71d8f","AI-Implicit","AI-impliciet"
"doc.annexes/a2-3-learning-outcomes.table.t034.r007.c000.cf8cbabb3e","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=7;c=0;part=1/1;hash=cf8cbabb3e","LO1.2.06","LO1.2.06"
"doc.annexes/a2-3-learning-outcomes.table.t034.r007.c001.3857c84796","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=7;c=1;part=1/1;hash=3857c84796","Recognise examples of social media influencing and filter bubbles.","Voorbeelden herkennen van beïnvloeding door sociale media en filterbubbels."
"doc.annexes/a2-3-learning-outcomes.table.t034.r007.c002.aa2c96dacf","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=7;c=2;part=1/1;hash=aa2c96dacf","Basic","Basis"
"doc.annexes/a2-3-learning-outcomes.table.t034.r007.c003.dec1fccaba","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=7;c=3;part=1/1;hash=dec1fccaba","Knowledge","Kennis"
"doc.annexes/a2-3-learning-outcomes.table.t034.r007.c004.1739f71d8f","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=7;c=4;part=1/1;hash=1739f71d8f","AI-Implicit","AI-impliciet"
"doc.annexes/a2-3-learning-outcomes.table.t034.r008.c000.1e77766893","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=8;c=0;part=1/1;hash=1e77766893","LO1.2.07","LO1.2.07"
"doc.annexes/a2-3-learning-outcomes.table.t034.r008.c001.b5fca9c027","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=8;c=1;part=1/1;hash=b5fca9c027","Make a basic assessment of the reliability and credibility of digital information sources and content.","Een basisbeoordeling maken van de betrouwbaarheid en geloofwaardigheid van digitale informatiebronnen en inhoud."
"doc.annexes/a2-3-learning-outcomes.table.t034.r008.c002.aa2c96dacf","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=8;c=2;part=1/1;hash=aa2c96dacf","Basic","Basis"
"doc.annexes/a2-3-learning-outcomes.table.t034.r008.c003.ec9f630c86","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=8;c=3;part=1/1;hash=ec9f630c86","Skill","Vaardigheid"
"doc.annexes/a2-3-learning-outcomes.table.t034.r008.c004.1739f71d8f","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=8;c=4;part=1/1;hash=1739f71d8f","AI-Implicit","AI-impliciet"
"doc.annexes/a2-3-learning-outcomes.table.t034.r009.c000.aeebf2bcf4","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=9;c=0;part=1/1;hash=aeebf2bcf4","LO1.2.08","LO1.2.08"
"doc.annexes/a2-3-learning-outcomes.table.t034.r009.c001.59699b2652","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=9;c=1;part=1/1;hash=59699b2652","Acknowledge the benefits of questioning the credibility and reliability of information and content and their sources in digital environments.","De voordelen erkennen van het in twijfel trekken van de geloofwaardigheid en betrouwbaarheid van informatie en inhoud en hun bronnen in digitale omgevingen."
"doc.annexes/a2-3-learning-outcomes.table.t034.r009.c002.b1cfe72fd2","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=9;c=2;part=1/1;hash=b1cfe72fd2","Intermediate","Gemiddeld"
"doc.annexes/a2-3-learning-outcomes.table.t034.r009.c003.b0d55262d2","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=9;c=3;part=1/1;hash=b0d55262d2","Attitude","Houding"
"doc.annexes/a2-3-learning-outcomes.table.t034.r009.c004.1739f71d8f","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=9;c=4;part=1/1;hash=1739f71d8f","AI-Implicit","AI-impliciet"
"doc.annexes/a2-3-learning-outcomes.table.t034.r010.c000.341f2a5972","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=10;c=0;part=1/1;hash=341f2a5972","LO1.2.09","LO1.2.09"
"doc.annexes/a2-3-learning-outcomes.table.t034.r010.c001.a53ce9cae9","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=10;c=1;part=1/1;hash=a53ce9cae9","Recognise potential consequences of misinformation and disinformation in digital environments for oneself and others.","Potentiële gevolgen van misinformatie en desinformatie in digitale omgevingen voor zichzelf en anderen herkennen."
"doc.annexes/a2-3-learning-outcomes.table.t034.r010.c002.b1cfe72fd2","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=10;c=2;part=1/1;hash=b1cfe72fd2","Intermediate","Gemiddeld"
"doc.annexes/a2-3-learning-outcomes.table.t034.r010.c003.dec1fccaba","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=10;c=3;part=1/1;hash=dec1fccaba","Knowledge","Kennis"
"doc.annexes/a2-3-learning-outcomes.table.t034.r010.c004.1739f71d8f","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=10;c=4;part=1/1;hash=1739f71d8f","AI-Implicit","AI-impliciet"
"doc.annexes/a2-3-learning-outcomes.table.t034.r011.c000.48d2b0244b","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=11;c=0;part=1/1;hash=48d2b0244b","LO1.2.10","LO1.2.10"
"doc.annexes/a2-3-learning-outcomes.table.t034.r011.c001.305f9f398a","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=11;c=1;part=1/1;hash=305f9f398a","Describe methods to identify the source of information found online.","Methoden beschrijven om de bron van online gevonden informatie te identificeren."
"doc.annexes/a2-3-learning-outcomes.table.t034.r011.c002.b1cfe72fd2","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=11;c=2;part=1/1;hash=b1cfe72fd2","Intermediate","Gemiddeld"
"doc.annexes/a2-3-learning-outcomes.table.t034.r011.c003.dec1fccaba","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=11;c=3;part=1/1;hash=dec1fccaba","Knowledge","Kennis"
"doc.annexes/a2-3-learning-outcomes.table.t034.r011.c004.1739f71d8f","section=annexes/a2-3-learning-outcomes;kind=table_cell;t=34;r=11;c=4;part=1/1;hash=1739f71d8f","AI-Implicit","AI-impliciet"
